Text,Target,toxicity,severe_toxicity,obscene,threat,insult,identity_attack
this may eventually be a cited paper.,C,0.00056246837,0.00013201995,0.00019420963,0.00012903172,0.0001818738,0.00014465864
"Ugh. Read a book. This is grossly oversimplified, and not an appropriate statement for a scientific journal.",N,0.0007442076,0.00011048057,0.0001799288,0.00010661882,0.00018004962,0.00013635204
I would have preferred to read a meta-analysis,N,0.0005892914,0.00012485428,0.00018238992,0.00013236141,0.00017554242,0.00014092219
"This article describes [XY], a research project investigating methods for educational game design. The paper is poorly written"".[full review]",N,0.00057664997,0.00012526165,0.00018287994,0.00012565979,0.0001778555,0.00014295802
"Even if other readers found it comprehensible, there is not even a proposed path to make [this model] into a modeling system.",C,0.0006056429,0.00012307847,0.00018120304,0.000121860096,0.00017924968,0.0001404177
The paper was so boring I fell asleep halfway through,N,0.009234758,0.00010282455,0.0004197953,0.00012216726,0.00045878696,0.00020737846
"The system described in the manuscript is inherently confusing. Despite re-reading, its basic elements did not make sense.",C,0.0006020092,0.00012627814,0.00018537045,0.00012263855,0.00018276088,0.00014527238
"High was my expectation, and so much deeper was my disappointment",N,0.000921327,0.00011309247,0.00018225187,0.00012454156,0.00017112485,0.00014405382
To my mind the question [the paper is about] is similar to to the medieval debate concerning angels dancing on pinheads. I do not think the paper should be published.,N,0.0008421427,0.00010630938,0.00017270423,0.000110820314,0.00018196745,0.00014308566
This paper is written.,N,0.0006286274,0.00012591263,0.00019053265,0.00011870928,0.00017808475,0.00014473274
Your research paper is not motivated. There is no motivation behind your algorithm. Your results lack motivation.,C,0.0013449494,9.57E-05,0.00015930939,0.00011092054,0.00021396484,0.00015816935
In other words: the referee thinks this work is stuck in the past. The referee would rather talk about the future - some of the senior co-authors were the future once!,N,0.0006263604,0.0001217472,0.00017589025,0.00012682141,0.00018008087,0.00014329402
The results section is not great (boring).,C,0.00089544716,0.00010448259,0.00017527683,0.00010576599,0.00018560815,0.00013448168
This made the paper very long and may bore the reader,C,0.001455485,9.54E-05,0.00017180646,0.000115235154,0.00020185865,0.0001562886
The study is largely descriptive in nature and mostly a fishing expedition. It will be great if they catch some interesting or unexpected fish.,C,0.0005458263,0.00013459573,0.00018143297,0.00013873214,0.00018179316,0.00015119858
The manuscript is a collection of fragmented and disconnected descriptive observations.,C,0.0005673552,0.00012899801,0.00018928159,0.00012396928,0.00018129412,0.0001410464
"This is clearly a submission that needs to be shredded, burned, and the ashes buried in multiple locations",N,0.024100192,0.00013096535,0.00077609514,0.00035733514,0.00076613325,0.00038197517
I think the audience will eat him alive. But I want to be there to hear it.,N,0.10837255,0.0015595803,0.0018064084,0.046063457,0.001950486,0.005034539
The current manuscript is deceptive and I do not recommend its publication.,C,0.000626857,0.0001239324,0.0001763714,0.00012988597,0.00017795185,0.00014602511
"There is an over-reliance on sophisticated statistics at the expense of good old fashioned, scientific thought",C,0.000907794,0.00010487317,0.00016608565,0.00011592376,0.00019039173,0.00014705647
The title is the closest I've seen to manuscript clickbait,C,0.001222893,9.61E-05,0.00019931972,0.00010826562,0.00019547294,0.00013356359
"This manuscript uses half of the available pages, and fails to explain what has
 
 
 been done, how and why",C,0.0007741592,0.00011165341,0.00016876939,0.00012186311,0.00017860308,0.00014169616
I would like to urge the authors to improve the language description to make the manuscript much clear and logic. A professional language expert is recommended to use,C,0.00051219907,0.0001401737,0.00018383206,0.00015088201,0.0001783604,0.00015126995
This section gives the impression that you'll throw a handful of darts at a target and see what you happen to hit.,N,0.0035341613,0.0001000997,0.0002496247,0.0002011422,0.00027989058,0.0001931673
It seems like you are torturing the data until the model converges.,C,0.010853838,9.30E-05,0.00041593067,0.00014714527,0.00048740744,0.0002153977
The chapter is too scholarly and too casual,N,0.0012573274,9.69E-05,0.00017028415,0.00011051133,0.00019420574,0.00015323797
(after having cited an author) 'one could call this name-dropping,N,0.00082622055,0.00010464601,0.00017388536,0.00011486424,0.00018601494,0.00013395504
Unfortunately I was hoping for more.,N,0.00059875555,0.00012735487,0.0001803737,0.00012807937,0.00017617492,0.0001428008
Lots of hand waving in this Discussion,N,0.0008009608,0.00010609711,0.000176227,0.000106028136,0.0001816128,0.0001406757
In the experimental part there is a lack of scientific by taking over results from reference literature.,C,0.0006072006,0.00012386896,0.0001774278,0.00012513426,0.00018040827,0.00014313725
I find myself disagreeing with most of this papers conclusions,N,0.00067520165,0.000121004276,0.00017589629,0.00013371358,0.00017427774,0.00014881053
The writer of the manuscript is utterly ridiculous and appears to believe they will solve poverty through radio astronomy.,N,0.0049113655,9.36E-05,0.00021902085,0.0001262843,0.00035237224,0.00023812812
Having read through this a couple of times I have ended up feeling rather depressed.,N,0.00062016543,0.00012678032,0.00017754018,0.00013059983,0.0001808942,0.00014732048
Reviewer #1: 'The project can hardly be described as high risk/high gain',C,0.00059829716,0.00012286867,0.00017814369,0.00012194634,0.00017619542,0.00014207036
Reviewer #3: 'The project is clearly high risk/high gain,C,0.0006649221,0.000115990006,0.00017107639,0.0001255053,0.00017503832,0.00014089423
The english languish should be improved,C,0.0010551382,0.00010270089,0.00016567236,0.00012151072,0.00018636894,0.00015670777
"The manuscript is too long for what the authors have to say. However, additional text is required as outlined below",C,0.0005787304,0.00012710532,0.00017995917,0.00013181668,0.00018068991,0.00014566966
"Fig 3e is fanciful, verging on silly",C,0.567262,0.00041213655,0.0066185677,0.0005997973,0.061355088,0.0013436517
"Being the first is not the best motivation. For example, I could be the first one to jump of the SBE building with a triple back flip and no safety net. I'd be the first (I think) and it would even be quite spectacular (I'm sure), but that doesn't make it a good idea.",N,0.00076462456,0.00011230776,0.00017599124,0.000120038334,0.00017434955,0.00014121624
"They have addressed most of the reviewer comments, although their responses to a few of them remind me of Donald Trump.",N,0.0005406966,0.00013054728,0.00018316509,0.00012713441,0.00017699423,0.0001453012
The way the study is framed here and in the main body comes off as straw-mannish.,C,0.004385165,8.95E-05,0.00022442729,9.63E-05,0.00038205145,0.0002409735
The abstract is ok in the context of a weak manuscript,C,0.00063454197,0.000118992604,0.0001759785,0.00012282323,0.00018012844,0.00014111756
The paper is an old fashioned one,N,0.0015152682,9.50E-05,0.00018287542,9.70E-05,0.00021270351,0.00015225005
I feel the results are insufficiently counter-intuitive to warrant publication in [fancy journal],C,0.0006042827,0.00012425878,0.00017673452,0.00013628237,0.0001801683,0.00014362493
An alternative to counting sheep.,N,0.07435947,0.00015336939,0.0011886655,0.0002497823,0.0041594068,0.0009844191
"Most of the work is methodological rather than scientific, making it somewhat boring.",C,0.0013818357,9.73E-05,0.00017498659,0.00011113802,0.00022135452,0.00014903063
"The underlying science here is quite interesting, but the presentation does its best to disguise it",C,0.00057134975,0.0001301287,0.000182384,0.00013023408,0.00017908977,0.00014377607
This paper is about combining inflexible specifications in a flexible way.,C,0.00054598576,0.00013245434,0.00018992773,0.00013189613,0.00017833489,0.00014401619
The investigator is in the top 50% of his field,N,0.00079918903,0.00010715657,0.0001750864,0.00011340284,0.00017586946,0.00013829417
"Focus on limitations, because they are many!",C,0.0014033762,0.00010075349,0.00017622045,0.000117620584,0.00019148097,0.00016216267
"The paper descends into nonsense, never to return, on line 44.",C,0.004501757,8.84E-05,0.00022418368,0.000111954476,0.00033436305,0.0002063957
"It is at best of little value and, in the worst case, irrelevant
 
 
 and offensive",N,0.0009481429,0.00010278035,0.00017342619,0.00011144747,0.00018535771,0.00014240456
"The scales appear to be not divided into quartiles as stated, but rather are based on the distribution of the data (into quartiles).",C,0.00059794344,0.0001259585,0.00018353958,0.00011897809,0.00018103466,0.00014456846
I find the title and the main premise of the abstract confusing and illogical. [key concept X] has the logic of a Monty Python sketch,C,0.0006729779,0.000115921226,0.00016899387,0.00012343354,0.00018014426,0.00014194172
"The data you have are weak, based on very small samples, not clear that they were analyzed properly, and are based on measurements taken in the wrong medium for the organisms. I see little of value in this paper.",C,0.00075506954,0.0001120709,0.00016420502,0.000119988785,0.0001853784,0.0001460999
This manuscript is not publishable in a reasonable sense,N,0.00066580606,0.00011743119,0.00017857584,0.00011894916,0.00017799206,0.00014340036
is 'bisexuals' referring to the entire sample or those who identify solely as bisexual?,C,0.0020111229,9.89E-05,0.0001849009,9.74E-05,0.00022125094,0.00025935774
You should consider consulting a competent statistical adviser.,C,0.0005376875,0.00013805095,0.00019384483,0.00013653692,0.00018292145,0.00014788627
"the correlations are not that strong (e.g., p = .022)",C,0.00061416166,0.0001248862,0.00018803035,0.00012228753,0.00017905221,0.00014339626
This work is not an easy topic.,N,0.00071082276,0.000116073425,0.00018280359,0.00011529078,0.00017707288,0.00013940153
